"rowid","plant","description","reporting_date","reporting_month","reporting_year","azpdes_outfall_003","npdes_outfall_005","reuse","ponds","gric","outfall_001_gwrp","outfall_001_sewrp","effluent_to_baseline","me01_southern_ave","me02_baseline","me03_8th_street","total_beneficial_reuse","total_system_flow"
"3360","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2022-12-11T00:00:00.000","Dec","2022","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3361","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2022-12-12T00:00:00.000","Dec","2022","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3362","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2022-12-13T00:00:00.000","Dec","2022","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3363","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2022-12-14T00:00:00.000","Dec","2022","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3364","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2022-12-15T00:00:00.000","Dec","2022","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3365","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2022-12-16T00:00:00.000","Dec","2022","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3366","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2022-12-17T00:00:00.000","Dec","2022","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3367","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2022-12-18T00:00:00.000","Dec","2022","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3368","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2022-12-19T00:00:00.000","Dec","2022","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3369","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2022-12-20T00:00:00.000","Dec","2022","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3370","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2022-12-21T00:00:00.000","Dec","2022","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3371","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2022-12-22T00:00:00.000","Dec","2022","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3372","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2022-12-23T00:00:00.000","Dec","2022","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3373","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2022-12-24T00:00:00.000","Dec","2022","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3374","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2022-12-25T00:00:00.000","Dec","2022","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3375","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2022-12-26T00:00:00.000","Dec","2022","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3376","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2022-12-27T00:00:00.000","Dec","2022","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3377","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2022-12-28T00:00:00.000","Dec","2022","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3378","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2022-12-29T00:00:00.000","Dec","2022","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3379","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2022-12-30T00:00:00.000","Dec","2022","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3380","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2022-12-31T00:00:00.000","Dec","2022","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3381","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2022-12-31T00:00:00.000","Dec","2022","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3382","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-01-02T00:00:00.000","Jan","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3383","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-01-03T00:00:00.000","Jan","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3384","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-01-04T00:00:00.000","Jan","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3385","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-01-05T00:00:00.000","Jan","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3386","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-01-06T00:00:00.000","Jan","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3387","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-01-07T00:00:00.000","Jan","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3388","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-01-08T00:00:00.000","Jan","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3389","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-01-09T00:00:00.000","Jan","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3390","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-01-10T00:00:00.000","Jan","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3391","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-01-11T00:00:00.000","Jan","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3392","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-01-12T00:00:00.000","Jan","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3393","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-01-13T00:00:00.000","Jan","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3394","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-01-14T00:00:00.000","Jan","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3395","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-01-15T00:00:00.000","Jan","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3396","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-01-16T00:00:00.000","Jan","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3397","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-01-17T00:00:00.000","Jan","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3398","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-01-18T00:00:00.000","Jan","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3399","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-01-19T00:00:00.000","Jan","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3400","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-01-20T00:00:00.000","Jan","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3401","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-01-21T00:00:00.000","Jan","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3402","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-01-22T00:00:00.000","Jan","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3403","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-01-23T00:00:00.000","Jan","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3404","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-01-24T00:00:00.000","Jan","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3405","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-01-25T00:00:00.000","Jan","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3406","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-01-26T00:00:00.000","Jan","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3407","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-01-27T00:00:00.000","Jan","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3408","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-01-28T00:00:00.000","Jan","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3409","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-01-29T00:00:00.000","Jan","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3410","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-01-30T00:00:00.000","Jan","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3411","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-01-31T00:00:00.000","Jan","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3412","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-01-31T00:00:00.000","Jan","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3413","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-02-02T00:00:00.000","Feb","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3414","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-02-03T00:00:00.000","Feb","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3415","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-02-04T00:00:00.000","Feb","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3416","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-02-05T00:00:00.000","Feb","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3417","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-02-06T00:00:00.000","Feb","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3418","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-02-07T00:00:00.000","Feb","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3419","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-02-08T00:00:00.000","Feb","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3420","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-02-09T00:00:00.000","Feb","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3421","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-02-10T00:00:00.000","Feb","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3422","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-02-11T00:00:00.000","Feb","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3423","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-02-12T00:00:00.000","Feb","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3424","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-02-13T00:00:00.000","Feb","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3425","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-02-14T00:00:00.000","Feb","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3426","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-02-15T00:00:00.000","Feb","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3427","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-02-16T00:00:00.000","Feb","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3428","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-02-17T00:00:00.000","Feb","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3429","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-02-18T00:00:00.000","Feb","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3430","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-02-19T00:00:00.000","Feb","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3431","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-02-20T00:00:00.000","Feb","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3432","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-02-21T00:00:00.000","Feb","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3433","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-02-22T00:00:00.000","Feb","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3434","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-02-23T00:00:00.000","Feb","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3435","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-02-24T00:00:00.000","Feb","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3436","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-02-25T00:00:00.000","Feb","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3437","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-02-26T00:00:00.000","Feb","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3438","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-02-27T00:00:00.000","Feb","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3439","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-02-28T00:00:00.000","Feb","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3440","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-02-28T00:00:00.000","Feb","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3441","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-03-02T00:00:00.000","Mar","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3442","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-03-03T00:00:00.000","Mar","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3443","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-03-04T00:00:00.000","Mar","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3444","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-03-05T00:00:00.000","Mar","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3445","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-03-06T00:00:00.000","Mar","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3446","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-03-07T00:00:00.000","Mar","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3447","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-03-08T00:00:00.000","Mar","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3448","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-03-09T00:00:00.000","Mar","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3449","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-03-10T00:00:00.000","Mar","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3450","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-03-11T00:00:00.000","Mar","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3451","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-03-12T00:00:00.000","Mar","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3452","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-03-13T00:00:00.000","Mar","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3453","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-03-14T00:00:00.000","Mar","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3454","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-03-15T00:00:00.000","Mar","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3455","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-03-16T00:00:00.000","Mar","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3456","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-03-17T00:00:00.000","Mar","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3457","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-03-18T00:00:00.000","Mar","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3458","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-03-19T00:00:00.000","Mar","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3459","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-03-20T00:00:00.000","Mar","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3460","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-03-21T00:00:00.000","Mar","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3461","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-03-22T00:00:00.000","Mar","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3462","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-03-23T00:00:00.000","Mar","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3463","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-03-24T00:00:00.000","Mar","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3464","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-03-25T00:00:00.000","Mar","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3465","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-03-26T00:00:00.000","Mar","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3466","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-03-27T00:00:00.000","Mar","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3467","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-03-28T00:00:00.000","Mar","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3468","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-03-29T00:00:00.000","Mar","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3469","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-03-30T00:00:00.000","Mar","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3470","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-03-31T00:00:00.000","Mar","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3471","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-03-31T00:00:00.000","Mar","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3472","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-04-02T00:00:00.000","Apr","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3473","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-04-03T00:00:00.000","Apr","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3474","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-04-04T00:00:00.000","Apr","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3475","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-04-05T00:00:00.000","Apr","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3476","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-04-06T00:00:00.000","Apr","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3477","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-04-07T00:00:00.000","Apr","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3478","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-04-08T00:00:00.000","Apr","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3479","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-04-09T00:00:00.000","Apr","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3480","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-04-10T00:00:00.000","Apr","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3481","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-04-11T00:00:00.000","Apr","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3482","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-04-12T00:00:00.000","Apr","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3483","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-04-13T00:00:00.000","Apr","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3484","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-04-14T00:00:00.000","Apr","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3485","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-04-15T00:00:00.000","Apr","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3486","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-04-16T00:00:00.000","Apr","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3487","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-04-17T00:00:00.000","Apr","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3488","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-04-18T00:00:00.000","Apr","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3489","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-04-19T00:00:00.000","Apr","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3490","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-04-20T00:00:00.000","Apr","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3491","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-04-21T00:00:00.000","Apr","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3492","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-04-22T00:00:00.000","Apr","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3493","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-04-23T00:00:00.000","Apr","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3494","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-04-24T00:00:00.000","Apr","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3495","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-04-25T00:00:00.000","Apr","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3496","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-04-26T00:00:00.000","Apr","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3497","CAPN","Plant Influent Total Flow (MGD) (F_CV)","2023-04-27T00:00:00.000","Apr","2023","0","0","0","0","0","0","0","0","0","0","0","0","0"
