month,pathway,beneficial,flow_mgd,beneficial_fraction,total_system_flow_mgd,valid_days,source_ids,source_locators,scientific_boundary
2018-09-01,GRIC exchange,True,7.558939563668999,0.9991960274999324,33.12652589773747,15,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2018-09-01,Local reuse,True,1.0850283249591788,0.9991960274999324,33.12652589773747,15,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2018-09-01,Percolation recharge,True,0.0,0.9991960274999324,33.12652589773747,15,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2018-09-01,Salt River discharge,False,0.0251644877530634,0.9991960274999324,33.12652589773747,15,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2018-10-01,91st Ave / Palo Verde,True,6.414038031765949,0.8144099352691782,45.28631395785185,9,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2018-10-01,Aquifer recharge,True,8.733615705260524,0.8144099352691782,45.28631395785185,9,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2018-10-01,Baseline sewer return,False,2.2148967696894193,0.8144099352691782,45.28631395785185,9,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2018-10-01,East Maricopa Floodway,False,3.2662422526397825,0.8144099352691782,45.28631395785185,9,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2018-10-01,GRIC exchange,True,4.8821505875202185,0.8144099352691782,45.28631395785185,9,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2018-10-01,Local reuse,True,3.681052294801231,0.8144099352691782,45.28631395785185,9,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2018-10-01,Percolation recharge,True,0.0,0.8144099352691782,45.28631395785185,9,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2018-10-01,Salt River discharge,False,3.049022625599435e-12,0.8144099352691782,45.28631395785185,9,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2018-11-01,91st Ave / Palo Verde,True,5.358802966442236,0.961480129997208,39.416606081936685,6,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2018-11-01,Aquifer recharge,True,8.838664350907008,0.961480129997208,39.416606081936685,6,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2018-11-01,Baseline sewer return,False,0.062833330904444,0.961480129997208,39.416606081936685,6,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2018-11-01,East Maricopa Floodway,False,0.0,0.961480129997208,39.416606081936685,6,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2018-11-01,GRIC exchange,True,9.310127250107142,0.961480129997208,39.416606081936685,6,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2018-11-01,Local reuse,True,3.4495423298398102,0.961480129997208,39.416606081936685,6,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2018-11-01,Percolation recharge,True,0.0,0.961480129997208,39.416606081936685,6,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2018-11-01,Salt River discharge,False,1.6790299208515702,0.961480129997208,39.416606081936685,6,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2018-12-01,91st Ave / Palo Verde,True,5.1781257373555665,0.9987633871202204,36.47886731878744,14,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2018-12-01,Aquifer recharge,True,7.997562713308452,0.9987633871202204,36.47886731878744,14,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2018-12-01,Baseline sewer return,False,0.0,0.9987633871202204,36.47886731878744,14,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2018-12-01,East Maricopa Floodway,False,0.0,0.9987633871202204,36.47886731878744,14,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2018-12-01,GRIC exchange,True,9.200047905834834,0.9987633871202204,36.47886731878744,14,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2018-12-01,Local reuse,True,3.7018294492410977,0.9987633871202204,36.47886731878744,14,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2018-12-01,Percolation recharge,True,0.0,0.9987633871202204,36.47886731878744,14,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2018-12-01,Salt River discharge,False,0.0450500383363597,0.9987633871202204,36.47886731878744,14,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2019-01-01,91st Ave / Palo Verde,True,5.38918993602558,0.9883497399858868,35.71964918383553,18,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2019-01-01,Aquifer recharge,True,8.29952820426089,0.9883497399858868,35.71964918383553,18,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2019-01-01,Baseline sewer return,False,0.0,0.9883497399858868,35.71964918383553,18,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
